Year,Police_Region,Severity,Drink_Driving,Driver_Speed,Fatigued_Driver,Defective_Vehicle,Count_Crashes,Count_Fatality,Count_Hospitalised,Count_Medically_Treated,Count_Minor_Injury
2005,Far Northern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2005,Far Northern,Hospitalisation,Yes,No,No,No,37,0,44,4,1
2005,Far Northern,Hospitalisation,Yes,No,No,Yes,1,0,2,0,0
2005,Far Northern,Hospitalisation,Yes,No,Yes,No,1,0,3,0,0
2005,Far Northern,Hospitalisation,Yes,Yes,No,No,8,0,13,2,0
2005,Far Northern,Medical treatment,No,No,No,No,200,0,0,231,13
2005,Far Northern,Medical treatment,No,No,No,Yes,6,0,0,10,1
2005,Far Northern,Medical treatment,No,No,Yes,No,6,0,0,9,0
2005,Far Northern,Medical treatment,No,Yes,No,No,6,0,0,7,0
2005,Far Northern,Medical treatment,Yes,No,No,No,15,0,0,18,2
2005,Far Northern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2005,Far Northern,Medical treatment,Yes,Yes,No,No,3,0,0,3,0
2005,Far Northern,Minor injury,No,No,No,No,154,0,0,0,179
2005,Far Northern,Minor injury,No,No,No,Yes,10,0,0,0,13
2005,Far Northern,Minor injury,No,No,Yes,No,8,0,0,0,9
2005,Far Northern,Minor injury,No,Yes,No,No,3,0,0,0,4
2005,Far Northern,Minor injury,Yes,No,No,No,11,0,0,0,11
2005,Far Northern,Minor injury,Yes,No,No,Yes,1,0,0,0,1
2005,Far Northern,Property damage only,No,No,No,No,481,0,0,0,0
2005,Far Northern,Property damage only,No,No,No,Yes,10,0,0,0,0
2005,Far Northern,Property damage only,No,No,Yes,No,11,0,0,0,0
2005,Far Northern,Property damage only,No,Yes,No,No,33,0,0,0,0
2005,Far Northern,Property damage only,No,Yes,No,Yes,4,0,0,0,0
2005,Far Northern,Property damage only,Yes,No,No,No,38,0,0,0,0
2005,Far Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2005,Far Northern,Property damage only,Yes,No,Yes,No,3,0,0,0,0
2005,Far Northern,Property damage only,Yes,Yes,No,No,6,0,0,0,0
2005,North Coast,Fatal,No,No,No,No,40,45,32,9,0
2005,North Coast,Fatal,No,No,No,Yes,1,1,0,0,0
2005,North Coast,Fatal,No,No,Yes,No,2,2,5,0,0
2005,North Coast,Fatal,No,Yes,No,No,11,13,8,6,2
2005,North Coast,Fatal,Yes,No,No,No,6,7,0,0,1
2005,North Coast,Fatal,Yes,Yes,No,No,5,6,0,0,1
2005,North Coast,Fatal,Yes,Yes,Yes,No,1,1,0,1,0
2005,North Coast,Hospitalisation,No,No,No,No,751,0,906,105,37
2005,North Coast,Hospitalisation,No,No,No,Yes,24,0,27,8,1
2005,North Coast,Hospitalisation,No,No,Yes,No,30,0,41,2,1
2005,North Coast,Hospitalisation,No,Yes,No,No,61,0,95,11,7
2005,North Coast,Hospitalisation,No,Yes,No,Yes,3,0,3,0,0
2005,North Coast,Hospitalisation,Yes,No,No,No,76,0,93,11,5
2005,North Coast,Hospitalisation,Yes,No,No,Yes,1,0,2,0,0
2005,North Coast,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2005,North Coast,Hospitalisation,Yes,Yes,No,No,15,0,17,1,2
2005,North Coast,Medical treatment,No,No,No,No,830,0,0,1019,70
2005,North Coast,Medical treatment,No,No,No,Yes,26,0,0,34,3
2005,North Coast,Medical treatment,No,No,Yes,No,25,0,0,32,1
2005,North Coast,Medical treatment,No,Yes,No,No,30,0,0,35,3
2005,North Coast,Medical treatment,Yes,No,No,No,50,0,0,60,3
2005,North Coast,Medical treatment,Yes,No,Yes,No,3,0,0,3,0
2005,North Coast,Medical treatment,Yes,Yes,No,No,11,0,0,13,0
2005,North Coast,Minor injury,No,No,No,No,473,0,0,0,549
2005,North Coast,Minor injury,No,No,No,Yes,21,0,0,0,22
2005,North Coast,Minor injury,No,No,Yes,No,8,0,0,0,8
2005,North Coast,Minor injury,No,Yes,No,No,18,0,0,0,21
2005,North Coast,Minor injury,Yes,No,No,No,28,0,0,0,33
2005,North Coast,Minor injury,Yes,No,Yes,No,3,0,0,0,3
2005,North Coast,Minor injury,Yes,Yes,No,No,4,0,0,0,4
2005,North Coast,Property damage only,No,No,No,No,1544,0,0,0,0
2005,North Coast,Property damage only,No,No,No,Yes,59,0,0,0,0
2005,North Coast,Property damage only,No,No,Yes,No,25,0,0,0,0
2005,North Coast,Property damage only,No,Yes,No,No,97,0,0,0,0
2005,North Coast,Property damage only,No,Yes,No,Yes,3,0,0,0,0
2005,North Coast,Property damage only,Yes,No,No,No,129,0,0,0,0
2005,North Coast,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2005,North Coast,Property damage only,Yes,No,Yes,No,3,0,0,0,0
2005,North Coast,Property damage only,Yes,Yes,No,No,22,0,0,0,0
2005,North Coast,Property damage only,Yes,Yes,No,Yes,1,0,0,0,0
2005,Northern,Fatal,No,No,No,No,11,11,7,0,0
2005,Northern,Fatal,No,No,No,Yes,2,2,0,0,0
2005,Northern,Fatal,No,No,Yes,No,2,3,4,0,1
2005,Northern,Fatal,No,Yes,No,No,1,4,0,0,0
2005,Northern,Fatal,No,Yes,Yes,No,2,2,0,1,0
2005,Northern,Fatal,Yes,No,No,No,1,1,0,0,
2005,Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0
2005,Northern,Fatal,Yes,Yes,No,No,2,2,0,1,0
2005,Northern,Hospitalisation,No,No,No,No,248,0,290,26,12
2005,Northern,Hospitalisation,No,No,No,Yes,10,0,15,3,1
2005,Northern,Hospitalisation,No,No,Yes,No,6,0,11,6,0
2005,Northern,Hospitalisation,No,Yes,No,No,9,0,12,2,1
2005,Northern,Hospitalisation,No,Yes,No,Yes,1,0,1,0,0
2005,Northern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0
2005,Northern,Hospitalisation,Yes,No,No,No,18,0,22,3,1
2005,Northern,Hospitalisation,Yes,No,No,Yes,2,0,3,0,0
2005,Northern,Hospitalisation,Yes,No,Yes,No,2,0,2,1,0
2005,Northern,Hospitalisation,Yes,Yes,No,No,3,0,3,0,0
2005,Northern,Medical treatment,No,No,No,No,230,0,0,267,18
2005,Northern,Medical treatment,No,No,No,Yes,7,0,0,11,1
2005,Northern,Medical treatment,No,No,Yes,No,3,0,0,4,0
2005,Northern,Medical treatment,No,Yes,No,No,9,0,0,11,1
2005,Northern,Medical treatment,,Yes,No,Yes,1,0,0,1,0
2005,Northern,Medical treatment,Yes,No,No,No,17,0,0,20,0
2005,Northern,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2005,Northern,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2005,Northern,Medical treatment,Yes,Yes,No,No,2,0,0,2,0
2005,Northern,Minor injury,No,No,No,No,148,0,0,0,174
2005,Northern,Minor injury,No,No,No,Yes,5,0,0,0,6
2005,Northern,Minor injury,No,No,Yes,No,1,0,0,0,1
2005,Northern,Minor injury,No,Yes,No,No,4,0,0,0,6
2005,Northern,Minor injury,Yes,No,No,No,11,0,0,0,12
2005,Northern,Minor injury,Yes,Yes,No,No,1,0,0,0,2
2005,Northern,Property damage only,No,No,No,No,466,0,0,0,0
2005,Northern,Property damage only,No,No,No,Yes,19,0,0,0,0
2005,Northern,Property damage only,No,No,Yes,No,9,0,0,0,0
2005,Northern,Property damage only,No,Yes,No,No,25,0,0,0,0
2005,Northern,Property damage only,Yes,No,No,No,37,0,0,0,0
2005,Northern,Property damage only,Yes,Yes,No,No,2,0,0,0,0
2005,Northern,Property damage only,Yes,Yes,No,Yes,1,0,0,0,0
2005,South Eastern,Fatal,No,No,No,No,22,25,4,3,0
2005,South Eastern,Fatal,No,No,Yes,No,1,2,0,0,0
2005,South Eastern,Fatal,No,Yes,No,No,7,7,1,0,0
2005,South Eastern,Fatal,Yes,No,No,No,10,11,6,2,0
2005,South Eastern,Fatal,Yes,Yes,No,No,2,3,1,0,0
2005,South Eastern,Hospitalisation,No,No,No,No,722,0,868,64,52
2005,South Eastern,Hospitalisation,No,No,No,Yes,12,0,17,0,4
2005,South Eastern,Hospitalisation,No,No,Yes,No,11,0,11,0,0
2005,South Eastern,Hospitalisation,No,Yes,No,No,42,0,55,3,4
2005,South Eastern,Hospitalisation,No,Yes,No,Yes,2,0,4,0,0
2005,South Eastern,Hospitalisation,Yes,No,No,No,83,0,101,9,12
2005,South Eastern,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0
2005,South Eastern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2005,South Eastern,Hospitalisation,Yes,Yes,No,No,18,0,22,1,2
2005,South Eastern,Medical treatment,No,No,No,No,853,0,0,1049,71
2005,South Eastern,Medical treatment,No,No,No,Yes,12,0,0,16,2
2005,South Eastern,Medical treatment,No,No,Yes,No,7,0,0,8,2
2005,South Eastern,Medical treatment,No,Yes,No,No,37,0,0,46,3
2005,South Eastern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2005,South Eastern,Medical treatment,No,Yes,Yes,No,1,0,0,1,1
2005,South Eastern,Medical treatment,Yes,No,No,No,51,0,0,63,5
2005,South Eastern,Medical treatment,Yes,No,Yes,No,2,0,0,4,0
2005,South Eastern,Medical treatment,Yes,Yes,No,No,6,0,0,7,0
2005,South Eastern,Minor injury,No,No,No,No,445,0,0,0,526
2005,South Eastern,Minor injury,No,No,No,Yes,10,0,0,0,10
2005,South Eastern,Minor injury,No,No,Yes,No,8,0,0,0,8
2005,South Eastern,Minor injury,No,Yes,No,No,12,0,0,0,13
2005,South Eastern,Minor injury,Yes,No,No,No,29,0,0,0,37
2005,South Eastern,Minor injury,Yes,Yes,No,No,3,0,0,0,3
2005,South Eastern,Property damage only,No,No,No,No,997,0,0,0,0
2005,South Eastern,Property damage only,No,No,No,Yes,40,0,0,0,0
2005,South Eastern,Property damage only,No,No,Yes,No,21,0,0,0,0
2005,South Eastern,Property damage only,No,Yes,No,No,87,0,0,0,0
2005,South Eastern,Property damage only,No,Yes,No,Yes,2,0,0,0,0
2005,South Eastern,Property damage only,Yes,No,No,No,139,0,0,0,0
2005,South Eastern,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2005,South Eastern,Property damage only,Yes,No,Yes,No,6,0,0,0,0
2005,South Eastern,Property damage only,Yes,Yes,No,No,14,0,0,0,0
2005,Southern,Fatal,No,No,No,No,35,40,14,5,2
2005,Southern,Fatal,No,No,Yes,No,3,3,1,0,0
2005,Southern,Fatal,No,Yes,No,No,4,5,1,0,0
2005,Southern,Fatal,Yes,No,No,No,9,9,1,3,0
2005,Southern,Fatal,Yes,No,No,Yes,1,1,0,0,0
2005,Southern,Fatal,Yes,No,Yes,No,1,1,0,0,0
2005,Southern,Fatal,Yes,Yes,No,No,4,4,2,1,0
2005,Southern,Hospitalisation,No,No,No,No,480,0,591,75,41
2005,Southern,Hospitalisation,No,No,No,Yes,20,0,20,7,0
2005,Southern,Hospitalisation,No,No,Yes,No,33,0,46,4,1
2005,Southern,Hospitalisation,No,Yes,No,No,31,0,37,4,1
2005,Southern,Hospitalisation,No,Yes,Yes,No,1,0,2,0,0
2005,Southern,Hospitalisation,Yes,No,No,No,33,0,41,7,2
2005,Southern,Hospitalisation,Yes,No,No,Yes,4,0,5,0,0
2005,Southern,Hospitalisation,Yes,No,Yes,No,2,0,5,1,0
2005,Southern,Hospitalisation,Yes,Yes,No,No,6,0,6,2,0
2005,Southern,Hospitalisation,Yes,Yes,No,Yes,2,0,2,0,2
2005,Southern,Medical treatment,No,No,No,No,535,0,0,665,27
2005,Southern,Medical treatment,No,No,No,Yes,19,0,0,22,0
2005,Southern,Medical treatment,No,No,Yes,No,17,0,0,22,1
2005,Southern,Medical treatment,No,Yes,No,No,23,0,0,37,2
2005,Southern,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2005,Southern,Medical treatment,Yes,No,No,No,37,0,0,51,3
2005,Southern,Medical treatment,Yes,Yes,No,No,3,0,0,4,0
2005,Southern,Minor injury,No,No,No,No,320,0,0,0,370
2005,Southern,Minor injury,No,No,No,Yes,11,0,0,0,13
2005,Southern,Minor injury,No,No,Yes,No,9,0,0,0,9
2005,Southern,Minor injury,No,Yes,No,No,7,0,0,0,8
2005,Southern,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2005,Southern,Minor injury,No,Yes,Yes,No,1,0,0,0,1
2005,Southern,Minor injury,Yes,No,No,No,14,0,0,0,16
2005,Southern,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2005,Southern,Minor injury,Yes,Yes,No,No,4,0,0,0,4
2005,Southern,Property damage only,No,No,No,No,1187,0,0,0,0
2005,Southern,Property damage only,No,No,No,Yes,66,0,0,0,0
2005,Southern,Property damage only,No,No,Yes,No,27,0,0,0,0
2005,Southern,Property damage only,No,Yes,No,No,42,0,0,0,0
2005,Southern,Property damage only,No,Yes,No,Yes,1,0,0,0,0
2005,Southern,Property damage only,No,Yes,Yes,No,2,0,0,0,0
2005,Southern,Property damage only,Yes,No,No,No,82,0,0,0,0
2005,Southern,Property damage only,Yes,No,Yes,No,2,0,0,0,0
2005,Southern,Property damage only,Yes,Yes,No,No,4,0,0,0,0
2005,,Hospitalisation,No,No,No,No,3,0,3,0,0
2005,,Hospitalisation,No,Yes,No,No,1,0,2,0,0
2005,,Medical treatment,No,No,No,No,1,0,0,1,0
2005,,Minor injury,No,No,No,No,4,0,0,0,4
2005,,Property damage only,No,No,No,No,7,0,0,0,0
2006,Brisbane,Fatal,No,No,No,No,24,24,4,4,3
2006,Brisbane,Fatal,No,Yes,No,No,6,7,1,1,0
2006,Brisbane,Fatal,Yes,No,No,No,8,8,1,9,0
2006,Brisbane,Fatal,Yes,Yes,No,No,5,8,1,0,0
2006,Brisbane,Hospitalisation,No,No,No,No,1139,0,1333,131,102
2006,Brisbane,Hospitalisation,No,No,No,Yes,21,0,25,4,2
2006,Brisbane,Hospitalisation,No,No,Yes,No,14,0,22,6,1
2006,Brisbane,Hospitalisation,No,No,Yes,Yes,1,0,1,0,0
2006,Brisbane,Hospitalisation,No,Yes,No,No,76,0,102,11,9
2006,Brisbane,Hospitalisation,No,Yes,No,Yes,2,0,2,0,0
2006,Brisbane,Hospitalisation,Yes,No,No,No,89,0,118,13,4
2006,Brisbane,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2006,Brisbane,Hospitalisation,Yes,Yes,No,No,23,0,27,3,3
2006,Brisbane,Medical treatment,No,No,No,No,1764,0,0,2038,182
2006,Brisbane,Medical treatment,No,No,No,Yes,33,0,0,36,3
2006,Brisbane,Medical treatment,No,No,Yes,No,16,0,0,18,0
2006,Brisbane,Medical treatment,No,No,Yes,Yes,1,0,0,1,0
2006,Brisbane,Medical treatment,No,Yes,No,No,53,0,0,66,4
2006,Brisbane,Medical treatment,No,Yes,No,Yes,1,0,0,2,0
2006,Brisbane,Medical treatment,Yes,No,No,No,57,0,0,67,8
2006,Brisbane,Medical treatment,Yes,No,No,Yes,1,0,0,1,0
2006,Brisbane,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2006,Brisbane,Medical treatment,Yes,Yes,No,No,6,0,0,8,0
2006,Brisbane,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0
2006,Brisbane,Minor injury,No,No,No,No,1017,0,0,0,1189
2006,Brisbane,Minor injury,No,No,No,Yes,17,0,0,0,20
2006,Brisbane,Minor injury,No,No,Yes,No,13,0,0,0,14
2006,Brisbane,Minor injury,No,Yes,No,No,29,0,0,0,32
2006,Brisbane,Minor injury,No,Yes,No,Yes,2,0,0,0,2
2006,Brisbane,Minor injury,Yes,No,No,No,29,0,0,0,32
2006,Brisbane,Minor injury,Yes,No,No,Yes,1,0,0,0,2
2006,Brisbane,Minor injury,Yes,Yes,No,No,5,0,0,0,6
2006,Brisbane,Property damage only,No,No,No,No,1809,0,0,0,0
2006,Brisbane,Property damage only,No,No,No,Yes,58,0,0,0,0
2006,Brisbane,Property damage only,No,No,Yes,No,49,0,0,0,0
2006,Brisbane,Property damage only,No,Yes,No,No,120,0,0,0,0
2006,Brisbane,Property damage only,No,Yes,No,Yes,4,0,0,0,0
2006,Brisbane,Property damage only,No,Yes,Yes,Yes,1,0,0,0,0
2006,Brisbane,Property damage only,Yes,No,No,No,160,0,0,0,0
2006,Brisbane,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2006,Brisbane,Property damage only,Yes,No,Yes,No,5,0,0,0,0
2006,Brisbane,Property damage only,Yes,Yes,No,No,17,0,0,0,0
2006,Central,Fatal,No,No,No,No,26,27,9,10,1
2006,Central,Fatal,No,No,No,Yes,2,2,1,0,0
2006,Central,Fatal,No,No,Yes,No,4,4,0,1,0
2006,Central,Fatal,No,Yes,No,No,6,6,3,3,1
2006,Central,Fatal,Yes,No,No,No,2,2,3,4,0
2006,Central,Fatal,Yes,No,Yes,No,5,5,0,0,1
2006,Central,Fatal,Yes,Yes,No,No,3,3,0,0,0
2006,Central,Fatal,Yes,Yes,Yes,No,2,2,0,0,0
2006,Central,Hospitalisation,No,No,No,No,337,0,394,32,27
2006,Central,Hospitalisation,No,No,No,Yes,15,0,17,1,2
2006,Central,Hospitalisation,No,No,Yes,No,34,0,44,6,1
2006,Central,Hospitalisation,No,Yes,No,No,18,0,22,7,2
2006,Central,Hospitalisation,Yes,No,No,No,45,0,49,7,0
2006,Central,Hospitalisation,Yes,No,Yes,No,4,0,4,0,0
2006,Central,Hospitalisation,Yes,Yes,No,No,8,0,12,4,0
2006,Central,Hospitalisation,Yes,Yes,No,Yes,1,0,1,0,0
2006,Central,Medical treatment,No,No,No,No,387,0,0,469,45
2006,Central,Medical treatment,No,No,No,Yes,17,0,0,23,1
2006,Central,Medical treatment,No,No,Yes,No,16,0,0,22,0
2006,Central,Medical treatment,No,Yes,No,No,12,0,0,15,0
2006,Central,Medical treatment,No,Yes,No,Yes,1,0,0,2,0
2006,Central,Medical treatment,Yes,No,No,No,27,0,0,29,3
2006,Central,Medical treatment,Yes,No,Yes,No,1,0,0,1,0
2006,Central,Medical treatment,Yes,Yes,No,No,4,0,0,4,0
2006,Central,Minor injury,No,No,No,No,275,0,0,0,318
2006,Central,Minor injury,No,No,No,Yes,14,0,0,0,14
2006,Central,Minor injury,No,No,Yes,No,11,0,0,0,11
2006,Central,Minor injury,No,Yes,No,No,17,0,0,0,23
2006,Central,Minor injury,Yes,No,No,No,19,0,0,0,23
2006,Central,Minor injury,Yes,Yes,No,No,4,0,0,0,6
2006,Central,Property damage only,No,No,No,No,762,0,0,0,0
2006,Central,Property damage only,No,No,No,Yes,28,0,0,0,0
2006,Central,Property damage only,No,No,Yes,No,16,0,0,0,0
2006,Central,Property damage only,No,Yes,No,No,58,0,0,0,0
2006,Central,Property damage only,No,Yes,No,Yes,3,0,0,0,0
2006,Central,Property damage only,No,Yes,Yes,No,2,0,0,0,0
2006,Central,Property damage only,Yes,No,No,No,50,0,0,0,0
2006,Central,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2006,Central,Property damage only,Yes,No,Yes,No,2,0,0,0,0
2006,Central,Property damage only,Yes,Yes,No,No,15,0,0,0,0
2006,Far Northern,Fatal,No,No,No,No,11,11,4,0,2
2006,Far Northern,Fatal,No,No,No,Yes,1,1,2,1,0
2006,Far Northern,Fatal,No,No,Yes,No,1,1,4,0,0
2006,Far Northern,Fatal,No,Yes,No,No,6,6,3,0,2
2006,Far Northern,Fatal,Yes,No,No,No,7,7,0,2,0
2006,Far Northern,Fatal,Yes,No,Yes,No,1,1,0,0,0
2006,Far Northern,Fatal,Yes,Yes,No,No,2,2,1,0,0
2006,Far Northern,Hospitalisation,No,No,No,No,290,0,351,40,31
2006,Far Northern,Hospitalisation,No,No,No,Yes,8,0,9,4,0
2006,Far Northern,Hospitalisation,No,No,Yes,No,8,0,9,0,0
2006,Far Northern,Hospitalisation,No,Yes,No,No,23,0,28,6,5
2006,Far Northern,Hospitalisation,No,Yes,Yes,No,1,0,1,0,0
2006,Far Northern,Hospitalisation,Yes,No,No,No,24,0,35,2,2
2006,Far Northern,Hospitalisation,Yes,No,No,Yes,1,0,1,0,1
2006,Far Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2006,Far Northern,Hospitalisation,Yes,Yes,No,No,9,0,16,1,1
2006,Far Northern,Medical treatment,No,No,No,No,252,0,0,312,30
2006,Far Northern,Medical treatment,No,No,No,Yes,7,0,0,7,0
2006,Far Northern,Medical treatment,No,No,Yes,No,5,0,0,5,0
2006,Far Northern,Medical treatment,No,Yes,No,No,15,0,0,15,0
2006,Far Northern,Medical treatment,Yes,No,No,No,19,0,0,20,1
2006,Far Northern,Medical treatment,Yes,Yes,No,No,2,0,0,5,0
2006,Far Northern,Minor injury,No,No,No,No,176,0,0,0,192
2006,Far Northern,Minor injury,No,No,No,Yes,6,0,0,0,9
2006,Far Northern,Minor injury,No,No,Yes,No,3,0,0,0,3
2006,Far Northern,Minor injury,No,Yes,No,No,7,0,0,0,7
2006,Far Northern,Minor injury,Yes,No,No,No,11,0,0,0,13
2006,Far Northern,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2006,Far Northern,Property damage only,No,No,No,No,502,0,0,0,0
2006,Far Northern,Property damage only,No,No,No,Yes,13,0,0,0,0
2006,Far Northern,Property damage only,No,No,Yes,No,7,0,0,0,0
2006,Far Northern,Property damage only,No,Yes,No,No,31,0,0,0,0
2006,Far Northern,Property damage only,Yes,No,No,No,32,0,0,0,0
2006,Far Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2006,Far Northern,Property damage only,Yes,Yes,No,No,4,0,0,0,0
2006,North Coast,Fatal,No,No,No,No,32,32,20,8,5
2006,North Coast,Fatal,No,No,No,Yes,1,1,1,1,0
2006,North Coast,Fatal,No,Yes,No,No,12,14,3,0,0
2006,North Coast,Fatal,Yes,No,No,No,7,7,2,0,0
2006,North Coast,Fatal,Yes,Yes,No,No,9,11,2,0,2
2006,North Coast,Hospitalisation,No,No,No,No,725,0,882,115,49
2006,North Coast,Hospitalisation,No,No,No,Yes,24,0,30,3,2
2006,North Coast,Hospitalisation,No,No,Yes,No,27,0,29,4,2
2006,North Coast,Hospitalisation,No,Yes,No,No,58,0,72,15,4
2006,North Coast,Hospitalisation,No,Yes,No,Yes,4,0,5,0,0
2006,North Coast,Hospitalisation,Yes,No,No,No,85,0,103,13,3
2006,North Coast,Hospitalisation,Yes,No,No,Yes,2,0,2,0,0
2006,North Coast,Hospitalisation,Yes,No,Yes,No,4,0,6,1,0
2006,North Coast,Hospitalisation,Yes,Yes,No,No,13,0,15,2,0
2006,North Coast,Hospitalisation,Yes,Yes,Yes,No,1,0,1,0,0
2006,North Coast,Medical treatment,No,No,No,No,794,0,0,969,85
2006,North Coast,Medical treatment,No,No,No,Yes,24,0,0,30,4
2006,North Coast,Medical treatment,No,No,Yes,No,25,0,0,31,2
2006,North Coast,Medical treatment,No,No,Yes,Yes,1,0,0,2,0
2006,North Coast,Medical treatment,No,Yes,No,No,36,0,0,45,0
2006,North Coast,Medical treatment,No,Yes,No,Yes,1,0,0,1,0
2006,North Coast,Medical treatment,Yes,No,No,No,37,0,0,45,2
2006,North Coast,Medical treatment,Yes,No,No,Yes,2,0,0,3,0
2006,North Coast,Medical treatment,Yes,Yes,No,No,7,0,0,13,0
2006,North Coast,Medical treatment,Yes,Yes,No,Yes,1,0,0,1,0
2006,North Coast,Minor injury,No,No,No,No,515,0,0,0,607
2006,North Coast,Minor injury,No,No,No,Yes,11,0,0,0,14
2006,North Coast,Minor injury,No,No,Yes,No,9,0,0,0,11
2006,North Coast,Minor injury,No,Yes,No,No,22,0,0,0,24
2006,North Coast,Minor injury,No,Yes,No,Yes,2,0,0,0,4
2006,North Coast,Minor injury,Yes,No,No,No,20,0,0,0,22
2006,North Coast,Minor injury,Yes,No,No,Yes,1,0,0,0,1
2006,North Coast,Minor injury,Yes,No,Yes,No,3,0,0,0,3
2006,North Coast,Minor injury,Yes,Yes,No,No,3,0,0,0,4
2006,North Coast,Property damage only,No,No,No,No,1434,0,0,0,0
2006,North Coast,Property damage only,No,No,No,Yes,53,0,0,0,0
2006,North Coast,Property damage only,No,No,Yes,No,24,0,0,0,0
2006,North Coast,Property damage only,No,Yes,No,No,112,0,0,0,0
2006,North Coast,Property damage only,No,Yes,No,Yes,6,0,0,0,0
2006,North Coast,Property damage only,No,Yes,Yes,No,1,0,0,0,0
2006,North Coast,Property damage only,Yes,No,No,No,122,0,0,0,0
2006,North Coast,Property damage only,Yes,No,Yes,No,4,0,0,0,0
2006,North Coast,Property damage only,Yes,Yes,No,No,27,0,0,0,0
2006,Northern,Fatal,No,No,No,No,14,14,2,2,1
2006,Northern,Fatal,No,No,Yes,No,2,2,0,3,0
2006,Northern,Fatal,No,Yes,No,No,5,5,2,2,0
2006,Northern,Fatal,Yes,No,No,No,3,4,3,2,0
2006,Northern,Fatal,Yes,Yes,No,No,3,3,4,1,1
2006,Northern,Hospitalisation,No,No,No,No,244,0,277,30,9
2006,Northern,Hospitalisation,No,No,No,Yes,8,0,9,2,0
2006,Northern,Hospitalisation,No,No,Yes,No,10,0,11,1,0
2006,Northern,Hospitalisation,No,Yes,No,No,21,0,23,8,2
2006,Northern,Hospitalisation,Yes,No,No,No,34,0,44,3,0
2006,Northern,Hospitalisation,Yes,No,Yes,No,1,0,1,0,0
2006,Northern,Hospitalisation,Yes,Yes,No,No,7,0,7,5,0
2006,Northern,Medical treatment,No,No,No,No,255,0,0,315,26
2006,Northern,Medical treatment,No,No,No,Yes,9,0,0,10,0
2006,Northern,Medical treatment,No,No,Yes,No,7,0,0,9,0
2006,Northern,Medical treatment,No,No,Yes,Yes,1,0,0,1,0
2006,Northern,Medical treatment,No,Yes,No,No,8,0,0,13,1
2006,Northern,Medical treatment,No,Yes,No,Yes,1,0,0,2,1
2006,Northern,Medical treatment,Yes,No,No,No,12,0,0,13,3
2006,Northern,Medical treatment,Yes,No,No,Yes,2,0,0,2,0
2006,Northern,Medical treatment,Yes,Yes,No,No,4,0,0,4,0
2006,Northern,Minor injury,No,No,No,No,167,0,0,0,195
2006,Northern,Minor injury,No,No,No,Yes,2,0,0,0,2
2006,Northern,Minor injury,No,No,Yes,No,4,0,0,0,6
2006,Northern,Minor injury,No,Yes,No,No,6,0,0,0,6
2006,Northern,Minor injury,No,Yes,No,Yes,1,0,0,0,1
2006,Northern,Minor injury,Yes,No,No,No,7,0,0,0,11
2006,Northern,Minor injury,Yes,No,Yes,No,1,0,0,0,1
2006,Northern,Minor injury,Yes,Yes,No,No,3,0,0,0,3
2006,Northern,Property damage only,No,No,No,No,467,0,0,0,0
2006,Northern,Property damage only,No,No,No,Yes,17,0,0,0,0
2006,Northern,Property damage only,No,No,Yes,No,1,0,0,0,0
2006,Northern,Property damage only,No,Yes,No,No,29,0,0,0,0
2006,Northern,Property damage only,No,Yes,No,Yes,2,0,0,0,0
2006,Northern,Property damage only,Yes,No,No,No,50,0,0,0,0
2006,Northern,Property damage only,Yes,No,No,Yes,1,0,0,0,0
2006,Northern,Property damage only,Yes,Yes,No,No,9,0,0,0,0
2006,South Eastern,Fatal,No,No,No,No,29,29,4,9,2
2006,South Eastern,Fatal,No,No,Yes,No,1,1,1,0,0
2006,South Eastern,Fatal,No,Yes,No,No,4,4,2,0,0
2006,South Eastern,Fatal,Yes,No,No,No,7,7,1,1,0
2006,South Eastern,Fatal,Yes,Yes,No,No,7,7,2,2,0
2006,South Eastern,Hospitalisation,No,No,No,No,626,0,728,82,59
2006,South Eastern,Hospitalisation,No,No,No,Yes,20,0,23,1,3
2006,South Eastern,Hospitalisation,No,No,Yes,No,14,0,18,2,1
2006,South Eastern,Hospitalisation,No,Yes,No,No,53,0,57,10,8
